,user,content,score,prediction
14302,LockheedMartin,Learn podcast tune favorite streaming platforms,A,A
14303,LockheedMartin,Touching asteroid beginning Unlocking secrets solar systems creation could next Stream episode two SpaceMakers Spotify ⬇️,A,A
14304,LockheedMartin,Learn strategic investment means future space economy,A,A
14305,LockheedMartin,Their endtoend refueling architecture includes system tankers fuel tenders low Earth orbit geostationary orbit cislunar space – enabling us refuel satellites wherever whenever need,A,A
14306,LockheedMartin,We ’ added new tool toolbox onorbit satellite servicing Lockheed Martin Ventures investment,A,A
14307,LockheedMartin,No one likes running gas highway What happens satellites run fuel orbit That soon problem past Read,A,A
14308,LockheedMartin,Remember time touched asteroid Well theres lot story Episode two SpaceMakers podcast drops tomorrow,A,A
14309,LockheedMartin,From SciFi reality discover one teammates creates 3D models innovative X59 QueSST,A,A
14310,LockheedMartin,Were headed back school Introducing Talk Techy explain use STEM principles every day job Watch full series,A,A
14311,LockheedMartin,A bustling inspace economy require ability refuel sustain space assets – space Our investment major step towards goal,A,A
14312,LockheedMartin,Across United States hightech workforce small business suppliers designing engineering manufacturing unrivaled capabilities men women uniform customers around globe LaborDay,A,A
14313,LockheedMartin,Stream episode one Spotify find us favorite podcast platforms ⬇️,A,A
14314,LockheedMartin,Make space SpaceMakers playlist weekend,A,A
14315,LockheedMartin,Humans soon travel space tourists even permanent residents 👩‍🚀 Understanding protect bodies harsh environment deep space critical sustaining celestial life,A,A
14316,LockheedMartin,Hey ’ got wheels Check vision autonomous lunar mobility ➡️ TheNextGiantLeap,A,A
14317,LockheedMartin,One step close flight testing Work progressing X59 QueSST partnership Who else excited 👀,A,A
14318,LockheedMartin,🚀 TUNE IN First SpaceMakers podcast episode live 🎙️ Episode one In 1990s space industry reached tipping point We partnered build spacecraft could go farther space – less 🎧 Listen favorite streaming platforms,A,A
14319,LockheedMartin,Big fan space exploration Us ✋ Tomorrow launch NEW podcast SpaceMakers Episode one take back time 1990s era immense progress space industry Tune via favorite streaming platforms🎙️,A,A
14320,LockheedMartin,Through STEM Vocational scholarships ’ helped 800 ambitious students gain access industry opportunities propel careers forward Learn ’ continuing momentum 2021,A,A
14321,LockheedMartin,We looking forward growing legacy expanding partnerships new Skunk Works® endeavors underway Marietta Georgia,A,A
14322,LockheedMartin,Thanks sharing We proud AMTAP graduates,A,A
14323,LockheedMartin,Lunar rovers cryogenics gas stations space This vision celestial human future ⬇️,A,A
14324,LockheedMartin,Space hard help Our tech gives Guardians ability “ see ” space protect valuable assets HeresHow PartnersinSpace,A,A
14325,LockheedMartin,Thanks joining us Cathy – great discussion Were excited next giant leap going back Moon entails human race,A,A
14326,LockheedMartin,Deep space exploration highstakes venture In first SpaceMakers episode go back time 1990s – fast good cheap era space exploration – explore shaped current future missions🎙️,A,A
14327,LockheedMartin,Tech gives us ability see space helps keep assets safe SpaceSymposium Learn ➡️,A,A
14328,LockheedMartin,iSpace track 300000 objects Earths orbit If single one behaves outside norm — changing rotational pattern example — operators alerted,A,A
14329,LockheedMartin,Another critical system iSpace modernized version first system ever used track space debris,A,A
14330,LockheedMartin,Because objects orbit cross equator earth spins technology helps provide incredibly timely data,A,A
14331,LockheedMartin,Space Fence one tools It uses multiple radar sites near equator track items small marbles,A,A
14332,LockheedMartin,Debris space travel 15000 mph To keep weather navigation banking satellites safe weve developed tech track debris avoid dangerous collisions 🧵,A,A
14333,LockheedMartin,How DigitalTransformation blur line Earth space Check article learn expert Johnathon Caldwell VP Business Innovation Transformation Enterprise Excellence SpaceSymposium,A,A
14334,LockheedMartin,Thanks stopping hearing vision lunar mobility 🌙,A,A
14335,LockheedMartin,A legend midst ⭐ It honor Col Jack Lousma stop SpaceSymposium booth hear concept designs new lunar rover partner Col Lousma flew second Skylab crew 1973 third Space Shuttle mission 1982,A,A
14336,LockheedMartin,Human life Moon rely two things water fuel derived water 🌕 Were working develop foundational technologies support cryogenic storage find store transport liquid resources sustain life SpaceSymposium,A,A
14337,LockheedMartin,Thanks stopping Meredith We hope enjoyed ride,A,A
14338,LockheedMartin,Thanks sharing Camille Were excited drive future lunar exploration 🚗 🌙,A,A
14339,LockheedMartin,We going together Our VP Advanced Programs Development Lockheed Martin Space shares point view role lunar development plays creation future space economy PartnersInSpace,A,A
14340,LockheedMartin,Moon ➡️ Mars get us,A,A
14341,LockheedMartin,🙂,A,A
14342,LockheedMartin,Our next big launch horizon🚀 Starting Sept 1 releasing SpaceMakers new podcast featuring firsthand perspectives spaces prolific exploratory achievements Which topic excited,A,A
14343,LockheedMartin,Orion “ Untethered DYK monitor telemetry data independently ground support It predict respond problems good fast – space,A,A
14344,LockheedMartin,Our waterhunting satellite LunIR safely tucked away seat launch late year The mini satellite use brand new imager help find H2O Moon ➡️,A,A
14345,LockheedMartin,FighterFriday – The Digital Dominant Raptor,A,A
14346,PNCBank,Thanks reaching Ill pass feedback along proper group internally review DV,B,B
14347,PNCBank,Hi Please click learn benefits discounts receive Bears Affinity Debit Card PNC Bank BM,B,B
14348,PNCBank,Hi Julie Your concerns important us Wed like assist account access issues youre experiencing card Please send us Direct Message PNCBankHelp additional details Well follow Thank BM,B,B
14349,PNCBank,Hi We currently experiencing long normal hold times phone due increased call volume If need assistance please send Direct Message PNCBankHelp additional details Well follow Thank BM,B,B
14350,PNCBank,Hi Mariah I saw tweet wanted reach learn happened Wed like help Please send us Direct Message PNCBankHelp additional details Well follow Thank BM,B,B
14351,PNCBank,Hi Please send Direct Message PNCBankHelp question excluding sensitive information like account numbers Well follow Thank BM,B,B
14352,PNCBank,Hi Heather We place amp access small file device recognize next login Our app ’ access photos media Google groups storage wphotos amp media permissions must disclose protect unauthorized access amp activity BM,B,B
14353,PNCBank,Hi We appreciate patience Id like help Please send Direct Message PNCBankHelp let us know error message receive trying log Online Mobile Banking using previous BBVA USA user ID password Well follow BM,B,B
14354,PNCBank,Hi We appreciate patience To clarify payment made PNC account account elsewhere Also payment made Please let us know Direct Message PNCBankHelp well follow Thank BM,B,B
14355,PNCBank,Hi Ive received Direct Message followed Thank BM,B,B
14356,PNCBank,Hello Weve received Direct Message follow shortly Thank BM,B,B
14357,PNCBank,Hi Joshua We appreciate patience Were help Feel free send questions concerns via Direct Message PNCBankHelp well follow Thank BM,B,B
14358,PNCBank,Good afternoon We appreciate patience Your concerns important us Id like help Please send us Direct Message name account us excluding account numbers Ill follow Thank BM,B,B
14359,PNCBank,Hi Mari We apologize delay I saw tweet wanted reach learn experience Please send us Direct Message PNCBankHelp additional details provide Well follow BM,B,B
14360,PNCBank,Hi Frankelly We appreciate patience apologize delay response Your concerns important us If still need assistance please send Direct Message PNCBankHelp well follow soon possible Thank BM,B,B
14361,PNCBank,Hi Bill We appreciate patience apologize delay response Your concerns important us If still need assistance please send Direct Message PNCBankHelp details well follow BM,B,B
14362,PNCBank,Hi We greatly appreciate patience Your concerns important us If still need assistance please send Direct Message PNCBankHelp additional details Well follow Thank BM,B,B
14363,PNCBank,Hi Eva Thank patience Your concerns important us Ive documented feedback internal review If need assistance please send us Direct Message PNCBankHelp Thank BM,B,B
14364,PNCBank,Hi We value feedback documented concerns internally review If need assistance mobile app features navigation please send us Direct Message PNCBankHelp well follow Thank BM,B,B
14365,PNCBank,Hi We appreciate patience Your concerns important us If still need assistance Online Banking please send us Direct Message including error messages receive logging using previous BBVA USA user ID password Thank BM,B,B
14366,PNCBank,Hello We saw DMs would love help Please unblock customer service handle follow directly Thank AMD,B,B
14367,PNCBank,Good morning We apologize delay If still need assistance Online Banking card please send us Direct Message additional details Well follow Thank BM,B,B
14368,PNCBank,Hi Surina Our sincere apologies delay If still need assistance please send Direct Message PNCBankHelp details excluding sensitive information like account numbers Well follow Thank BM,B,B
14369,PNCBank,Hi Dolores Thank reaching Your feedback important us Ive made sure document concerns internally review Please let us know assistance Have great weekend BM,B,B
14370,PNCBank,Hi We appreciate patience Ive received Direct Message follow momentarily Thank BM,B,B
14371,PNCBank,Hi We appreciate patience If still need assistance please send us Direct Message questions concerns Well follow BM,B,B
14372,PNCBank,Hi This certainly want feel Id like help What happened Please send us Direct Message details experience well follow Thank BM,B,B
14373,PNCBank,Hi Shannon We appreciate patience Ive received Direct Messages follow BM,B,B
14374,PNCBank,Good afternoon We appreciate patience Your concerns important us If still need assistance please send us Direct Message PNCBankHelp additional details excluding sensitive information like account numbers Well follow BM,B,B
14375,PNCBank,Hi Allen Thank reaching To delete tweet please go tweet click 3 dots upper right corner select Delete If need assistance please send us Direct Message Thank BM,B,B
14376,PNCBank,Hi Deidra I saw tweet wanted reach If theres anything assist please send us details Direct Message PNCBankHelp well follow BM,B,B
